#chrom	start	end	size	num_data	min	max	mean	median	sum
chr1	3488251	3614508	126257	126257	0.08	9.62	1.42	1.00	179859.33
chr1	3625315	3633127	7812	7812	0.11	7.90	1.35	0.88	10519.97
chr1	3631067	3655761	24694	24694	0.09	8.76	1.56	1.11	38413.76
chr1	3652816	3739201	86385	86385	0.09	15.65	1.54	1.06	132793.08
chr1	3746760	3774645	27885	27885	0.10	10.48	1.62	1.11	45300.22
chr1	3773049	3778982	5933	5933	0.20	10.48	1.35	0.99	8010.96
chr1	3778859	3799498	20639	20639	0.12	10.48	1.55	1.20	31946.00
chr1	3812386	3860396	48010	48010	0.09	8.76	1.56	1.03	75087.87
chr1	3857567	3888429	30862	30862	0.16	10.48	1.43	0.91	44081.78
chr1	3889425	3903293	13868	13868	0.14	7.40	1.43	1.00	19885.46
chr1	4654909	4795534	140625	140625	0.09	10.48	1.39	1.00	195293.24
chr1	5863111	5995473	132362	132362	0.07	11.34	1.52	1.00	200543.74
chr1	5991227	6104193	112966	112966	0.08	12.21	1.48	1.03	167752.82
chr1	6102087	6183321	81234	81234	0.09	10.48	1.54	1.00	124827.74
chr1	6159730	6200757	41027	41027	0.08	13.07	1.61	1.20	65966.17
chr1	6185320	6212389	27069	27069	0.08	13.07	1.47	1.03	39724.41
chr1	6205775	6224299	18524	18524	0.09	7.90	1.31	0.90	24312.80
chr1	6221493	6238972	17479	17479	0.10	11.34	1.97	1.36	34358.91
chr1	6244479	6248578	4099	4099	0.09	6.17	0.94	0.72	3849.45
chr1	6247653	6264098	16445	16445	0.11	8.76	1.18	0.88	19421.13
chr1	6264569	6396767	132198	132198	0.08	13.93	1.42	1.00	187788.57
chr1	6412718	6427670	14952	14952	0.17	10.48	1.61	1.06	24046.13
chr1	6425076	6464367	39291	39291	0.11	11.34	1.64	1.03	64415.07
chr1	6461086	6469175	8089	8089	0.14	6.17	1.44	1.00	11658.89
chr1	6467422	6523074	55652	55652	0.10	9.62	1.49	1.06	82687.63
chr1	6521647	6557513	35866	35866	0.09	9.62	1.47	1.06	52700.18
chr1	6555607	6582755	27148	27148	0.08	13.93	1.45	0.91	39449.28
chr1	6580294	6592280	11986	11986	0.17	13.93	1.72	1.33	20598.11
chr1	6591024	6617607	26583	26583	0.12	14.79	1.74	1.00	46135.42
chr1	6614031	6627030	12999	12999	0.12	11.34	1.61	1.00	20954.45
chr1	6625166	6638586	13420	13420	0.12	11.34	1.52	1.11	20335.71
chr1	6634468	6704924	70456	70456	0.08	9.62	1.34	0.91	94598.02
chr1	6785754	7772706	986952	986952	0.07	13.93	1.49	1.00	1468068.12
chr1	7771596	7784432	12836	12836	0.12	9.62	1.39	1.03	17853.16
chr1	7784591	7848177	63586	63586	0.07	11.34	1.49	0.95	94771.90
chr1	7843383	7856512	13129	13129	0.07	6.17	1.35	0.93	17732.58
chr1	7916171	7946165	29994	29994	0.09	9.62	1.61	1.00	48275.40
chr1	7954591	7988505	33914	33914	0.08	10.48	1.55	1.03	52627.78
chr1	8004704	8029309	24605	24605	0.14	9.62	1.60	1.17	39405.14
chr1	8318414	8347167	28753	28753	0.12	9.62	1.50	0.91	43171.18
chr1	8352697	8851921	499224	499224	0.06	13.93	1.49	1.03	746029.71
chr1	8861300	8882190	20890	20890	0.14	13.07	1.81	1.33	37718.66
chr1	8946167	8978092	31925	31925	0.12	7.03	1.43	0.93	45772.49
chr1	9003273	9029423	26150	26150	0.12	8.76	1.73	1.17	45258.07
chr1	9035406	9091478	56072	56072	0.10	10.48	1.68	1.11	94281.39
chr1	9100605	9132102	31497	31497	0.10	12.21	1.67	1.03	52534.60
chr1	9235074	9274337	39263	39263	0.08	13.07	1.39	0.93	54670.12
chr1	9293194	9372532	79338	79338	0.09	13.93	1.60	1.06	127239.16
chr1	9539765	9588173	48408	48408	0.08	10.48	1.49	0.90	72112.00
chr1	9589211	9617877	28666	28666	0.09	10.48	1.38	0.91	39635.18
chr1	9652031	9732114	80083	80083	0.06	9.62	1.52	1.00	121465.29
chr1	9729226	9826984	97758	97758	0.08	13.93	1.64	1.07	160697.16
chr1	9848576	9913336	64760	64760	0.12	11.34	1.52	1.00	98622.47
chr1	9922413	9946407	23994	23994	0.12	10.48	1.47	1.00	35220.89
chr1	9943728	9988501	44773	44773	0.11	13.07	1.58	1.06	70677.51
chr1	9997506	10019021	21515	21515	0.10	8.76	1.41	1.03	30441.51
chr1	10033132	10184239	151107	151107	0.07	14.79	1.60	1.06	241724.73
chr1	10210870	10384603	173733	173733	0.06	12.21	1.55	1.03	268622.40
chr1	10398892	10423511	24619	24619	0.12	9.62	1.65	1.20	40673.41
chr1	10430402	10455153	24751	24751	0.09	12.21	1.79	1.23	44299.13
chr1	10430733	10445808	15075	15075	0.10	12.21	1.82	1.23	27446.65
chr1	10450331	10454998	4667	4667	0.30	11.34	2.23	1.53	10408.13
chr1	10456822	10475529	18707	18707	0.11	8.76	1.36	0.91	25419.80
chr1	10472588	10633758	161170	161170	0.07	11.34	1.41	0.93	227888.46
chr1	10636904	10799650	162746	162746	0.08	11.34	1.43	1.00	232447.80
chr1	10946771	10985037	38266	38266	0.08	12.21	1.44	1.06	55149.05
chr1	11012644	11033528	20884	20884	0.12	9.62	1.47	1.03	30651.79
chr1	11026823	11050239	23416	23416	0.08	9.62	1.40	0.90	32878.93
chr1	11054884	11063020	8136	8136	0.20	10.48	1.90	1.36	15425.52
chr1	11066918	11102869	35951	35951	0.11	9.62	1.56	1.03	55967.06
chr1	11106835	11265551	158716	158716	0.06	10.48	1.44	0.93	228192.72
chr1	11189655	11198981	9326	9326	0.08	7.90	1.41	0.93	13153.89
chr1	11273498	11299049	25551	25551	0.07	8.76	1.39	1.00	35603.13
chr1	11479455	11540551	61096	61096	0.11	17.38	1.69	1.11	102960.53
chr1	11637318	11658785	21467	21467	0.11	8.76	1.49	1.03	32041.84
chr1	11654675	11666327	11652	11652	0.20	11.34	1.55	1.11	18017.05
chr1	11664500	11677354	12854	12854	0.10	8.76	1.57	1.06	20148.28
chr1	11674780	11694650	19870	19870	0.17	9.62	1.51	1.00	29919.10
chr1	11692010	11728857	36847	36847	0.08	10.48	1.43	0.91	52647.32
chr1	11736384	11757802	21418	21418	0.11	10.48	1.30	0.90	27837.62
chr1	11762087	11792585	30498	30498	0.08	11.34	1.56	1.11	47532.28
chr1	11786023	11809455	23432	23432	0.14	10.48	1.66	1.06	38932.20
chr1	11806396	11851079	44683	44683	0.08	13.07	1.44	0.91	64236.47
chr1	11846009	11851345	5336	5336	0.11	8.76	1.26	0.68	6730.51
chr1	11857764	11861945	4181	4181	0.25	4.45	1.28	1.06	5354.65
chr1	11919891	11929428	9537	9537	0.20	8.76	1.76	1.20	16753.83
chr1	11934505	11978538	44033	44033	0.09	13.07	1.55	0.93	68055.77
chr1	11980481	12018211	37730	37730	0.12	11.34	1.58	0.93	59612.30
chr1	12019766	12035045	15279	15279	0.09	7.03	1.59	0.93	24321.22
chr1	12063603	12147207	83604	83604	0.09	12.21	1.65	1.11	137536.27
chr1	12167291	12212228	44937	44937	0.07	7.90	1.38	1.00	62105.39
chr1	12230330	12515047	284717	284717	0.09	13.93	1.53	1.00	436294.97
chr1	12568210	12621210	53000	53000	0.09	13.07	1.53	1.00	81173.14
chr1	12644385	12670076	25691	25691	0.06	13.07	1.58	1.00	40471.62
chr1	12716410	12731760	15350	15350	0.14	10.48	1.45	0.93	22226.53
chr1	12746500	12766699	20199	20199	0.09	10.48	1.62	1.00	32743.31
chr1	12774038	12780906	6868	6868	0.12	8.76	1.51	0.93	10395.81
chr1	12791697	12799628	7931	7931	0.08	7.90	1.58	0.93	12495.01
chr1	12824905	12834410	9505	9505	0.17	11.34	1.48	1.00	14046.11
chr1	12847677	12851720	4043	4043	0.12	7.90	1.93	1.36	7795.00
chr1	12857386	12864909	7523	7523	0.17	7.03	1.14	1.00	8567.07
chr1	12879512	12889201	9689	9689	0.11	3.59	1.04	1.00	10050.52
chr1	12893196	12901270	8074	8074	0.25	7.90	1.31	1.00	10570.12
chr1	12916910	12923482	6572	6572	0.39	1.86	0.98	1.00	6427.54
chr1	12938772	12950580	11808	11808	0.20	2.72	1.00	1.00	11802.87
chr1	13049776	13059575	9799	9799	0.17	4.45	1.05	1.00	10337.02
chr1	13061069	13065878	4809	4809	1.00	2.72	1.07	1.00	5153.78
chr1	13068977	13080884	11907	11907	0.50	1.00	0.99	1.00	11807.00
chr1	13115788	13119854	4066	4066	0.25	7.03	1.49	1.11	6042.39
chr1	13149205	13158961	9756	9756	0.33	2.72	1.02	1.00	9950.78
chr1	13164214	13168631	4417	4417	1.00	1.00	1.00	1.00	4417.00
chr1	13172148	13182459	10311	10311	0.25	1.00	0.97	1.00	9992.56
chr1	13196488	13204409	7921	7921	1.00	1.86	1.02	1.00	8093.39
chr1	13223005	13229106	6101	6101	0.12	9.62	1.42	1.00	8641.26
chr1	13254512	13266314	11802	11802	0.33	6.17	1.13	1.00	13319.84
chr1	13281335	13288174	6839	6839	0.50	1.00	0.99	1.00	6739.00
chr1	13303839	13311907	8068	8068	0.20	7.03	1.13	1.00	9144.27
chr1	13315881	13325598	9717	9717	0.14	5.31	1.20	1.00	11664.98
chr1	13342192	13350134	7942	7942	0.14	5.31	1.35	1.00	10731.01
chr1	13369367	13374900	5533	5533	0.11	7.90	2.03	1.48	11208.23
chr1	13389932	13395629	5697	5697	0.14	10.48	1.64	1.00	9369.04
chr1	13416651	13424328	7677	7677	0.12	7.03	1.51	0.93	11558.31
chr1	13475273	13517003	41730	41730	0.08	11.34	1.29	0.90	53864.95
chr1	13583765	13620957	37192	37192	0.12	7.90	1.50	1.00	55643.16
chr1	13700498	13828079	127581	127581	0.06	12.21	1.62	1.06	206891.33
chr1	13893092	15121043	1227951	1227951	0.07	13.93	1.47	0.97	1806255.20
chr1	15152832	15223478	70646	70646	0.06	9.62	1.59	1.11	112231.65
chr1	15236821	15403283	166462	166462	0.05	13.93	1.44	0.91	239492.00
chr1	15410188	15433339	23151	23151	0.14	7.03	1.38	1.00	31990.34
chr1	15438742	15452242	13500	13500	0.11	8.76	1.65	1.00	22325.15
chr1	15457028	15475091	18063	18063	0.14	10.48	1.77	1.23	32007.16
chr1	15466209	15494395	28186	28186	0.10	7.90	1.38	1.06	38958.92
chr1	15491132	15529534	38402	38402	0.08	16.52	1.71	1.06	65683.86
chr1	15527113	15595379	68266	68266	0.11	11.34	1.55	1.03	105935.33
chr1	15571999	15588051	16052	16052	0.11	11.34	1.63	1.11	26163.50
chr1	15617758	15672044	54286	54286	0.11	12.21	1.62	1.11	88039.04
chr1	15660169	15664722	4553	4553	0.27	9.62	1.79	1.17	8141.50
chr1	15684620	15737769	53149	53149	0.10	12.21	1.37	0.91	72664.66
chr1	15736558	15744392	7834	7834	0.14	5.31	1.58	1.20	12339.58
chr1	15742799	15750982	8183	8183	0.08	7.03	1.10	0.72	8978.57
chr1	15756907	15789594	32687	32687	0.08	13.07	1.61	1.03	52738.34
chr1	15807469	15812348	4879	4879	0.20	5.31	1.50	1.33	7320.51
chr1	15836395	15943456	107061	107061	0.08	12.21	1.57	1.06	168087.12
chr1	15942169	15979132	36963	36963	0.10	12.21	1.47	0.93	54466.73
chr1	16004536	16011807	7271	7271	0.12	7.90	1.39	1.11	10074.86
chr1	16014328	16022594	8266	8266	0.09	8.76	1.65	0.93	13623.33
chr1	16019175	16037050	17875	17875	0.09	12.21	1.68	1.00	30017.28
chr1	16040552	16060311	19759	19759	0.14	10.48	1.46	1.03	28864.03
chr1	16058069	16076651	18582	18582	0.07	9.62	1.31	0.91	24376.82
chr1	16124637	16159069	34432	34432	0.06	9.62	1.44	1.06	49444.60
chr1	16198154	16215652	17498	17498	0.08	12.21	1.67	1.03	29210.78
chr1	16231992	16240183	8191	8191	0.20	10.48	1.75	1.11	14340.53
chr1	16247140	16355480	108340	108340	0.09	11.34	1.57	1.06	169629.55
chr1	16352875	16401145	48270	48270	0.08	13.07	1.79	1.20	86172.83
chr1	16387417	16440424	53007	53007	0.11	11.34	1.42	0.93	75126.16
chr1	16441021	16463078	22057	22057	0.08	9.62	1.30	0.90	28680.88
chr1	16562619	16616562	53943	53943	0.17	9.62	1.26	1.00	67891.60
chr1	16740573	16975964	235391	235391	0.07	22.55	1.25	1.00	293359.06
chr1	16974802	16983632	8830	8830	0.12	11.34	1.37	0.91	12073.96
chr1	16986258	17014928	28670	28670	0.10	7.90	1.24	0.90	35495.34
chr1	17005368	17014757	9389	9389	0.17	7.03	1.19	0.89	11155.58
chr1	17019022	17057032	38010	38010	0.11	12.21	1.28	1.00	48555.72
chr1	17067061	17122451	55390	55390	0.11	10.48	1.53	1.03	84585.02
chr1	17205428	17249007	43579	43579	0.08	12.21	1.44	0.91	62720.42
chr1	17249398	17287233	37835	37835	0.12	11.34	1.56	1.00	59084.05
chr1	17308495	17367004	58509	58509	0.08	9.62	1.50	0.93	87692.04
chr1	17372496	17404699	32203	32203	0.12	10.48	1.56	1.00	50250.67
chr1	17407060	17442677	35617	35617	0.10	11.34	1.61	1.17	57286.02
chr1	17539998	17700874	160876	160876	0.08	13.07	1.49	0.93	239543.36
chr1	17755633	17830063	74430	74430	0.08	12.21	1.50	0.93	111292.35
chr1	18108098	18381483	273385	273385	0.08	13.07	1.48	0.93	403557.68
chr1	18481230	18488974	7744	7744	0.09	7.03	1.44	1.00	11157.42
chr1	18631146	18751866	120720	120720	0.08	13.07	1.41	1.00	170706.13
chr1	18839899	18862682	22783	22783	0.08	10.48	1.55	1.06	35383.38
chr1	18871730	18905724	33994	33994	0.10	8.76	1.38	0.90	46923.90
chr1	18904580	18959676	55096	55096	0.09	10.48	1.44	1.00	79497.20
chr1	19074810	19213266	138456	138456	0.08	12.21	1.57	1.06	217435.45
chr1	19215960	19254527	38567	38567	0.10	19.10	1.52	0.90	58561.28
chr1	19252105	19263128	11023	11023	0.08	6.17	1.39	0.91	15325.78
chr1	19282873	19291770	8897	8897	0.20	10.48	1.43	1.00	12759.70
chr1	19304265	19315144	10879	10879	0.06	7.90	1.59	1.06	17255.18
chr1	19312626	19332300	19674	19674	0.12	7.90	1.58	1.11	31093.93
chr1	19339075	19488539	149464	149464	0.07	14.79	1.67	1.11	249099.15
chr1	19484703	19632821	148118	148118	0.07	13.07	1.54	1.00	227757.37
chr1	19597279	19661456	64177	64177	0.08	12.21	1.43	1.00	91970.97
chr1	19597367	19659927	62560	62560	0.08	12.21	1.44	1.03	90381.70
chr1	19665175	19683966	18791	18791	0.11	8.76	1.62	1.06	30348.00
chr1	19682540	19802945	120405	120405	0.09	12.21	1.63	1.11	196138.84
chr1	19814329	19818283	3954	3954	0.20	5.31	1.35	1.00	5319.92
chr1	19882695	19915945	33250	33250	0.10	7.90	1.32	0.91	43899.69
chr1	19920309	19926617	6308	6308	0.12	7.90	1.61	1.00	10183.33
chr1	19975731	19983416	7685	7685	0.11	10.48	1.19	0.90	9131.14
chr1	20028479	20094911	66432	66432	0.11	10.48	1.51	1.00	100329.26
chr1	20112239	20122566	10327	10327	0.11	8.76	1.59	1.00	16391.25
chr1	20139623	20153381	13758	13758	0.14	8.76	1.59	1.00	21864.33
chr1	20161553	20189518	27965	27965	0.11	12.21	1.74	1.06	48635.53
chr1	20186396	20199050	12654	12654	0.11	6.17	1.38	0.93	17443.97
chr1	20291175	20362518	71343	71343	0.08	12.21	1.41	0.93	100939.93
chr1	20482691	20489210	6519	6519	0.14	7.03	1.62	1.23	10536.04
chr1	20499748	20511151	11403	11403	0.11	9.62	1.49	0.93	16956.17
chr1	20552873	20558020	5147	5147	0.17	5.31	1.19	0.88	6104.68
chr1	20589386	20621903	32517	32517	0.12	9.62	1.62	1.20	52561.19
chr1	20633758	20654511	20753	20753	0.12	7.90	1.42	1.11	29470.99
chr1	20652067	20664544	12477	12477	0.12	10.48	2.03	1.36	25324.91
chr1	20664314	20721017	56703	56703	0.14	12.21	1.51	1.07	85693.99
chr1	20720031	20735837	15806	15806	0.12	9.62	1.73	1.33	27384.25
chr1	20740566	20790323	49757	49757	0.12	15.65	1.64	1.11	81643.43
chr1	20806592	21179888	373296	373296	0.07	19.10	1.51	1.00	562959.04
chr1	21217547	21348572	131025	131025	0.06	13.93	1.65	1.11	215609.72
chr1	21440428	21488005	47577	47577	0.07	8.76	1.35	1.00	64109.02
chr1	21509697	21581410	71713	71713	0.09	8.76	1.36	0.93	97469.12
chr1	21596515	21672363	75848	75848	0.08	9.62	1.41	1.00	106944.66
chr1	21678598	21786606	108008	108008	0.08	13.07	1.46	0.91	157944.52
chr1	21812565	21828225	15660	15660	0.12	7.90	1.41	1.11	22134.11
chr1	21822544	21940310	117766	117766	0.07	14.79	1.47	1.00	173388.93
chr1	21977322	22001642	24320	24320	0.12	7.90	1.45	1.00	35188.51
chr1	22001957	22015542	13585	13585	0.23	7.90	1.55	1.00	21074.64
chr1	22025811	22104360	78549	78549	0.07	10.48	1.55	1.06	121392.45
chr1	22117613	22146969	29356	29356	0.10	10.48	1.65	1.20	48432.55
chr1	22429138	22534157	105019	105019	0.07	14.79	1.52	0.97	160025.60
chr1	22563789	22606595	42806	42806	0.10	14.79	1.41	0.93	60504.38
chr1	22636928	22642678	5750	5750	0.17	9.62	1.17	0.72	6722.54
chr1	22643933	22651110	7177	7177	0.17	4.45	1.14	0.90	8175.59
chr1	22653062	22664637	11575	11575	0.12	9.62	1.62	1.06	18723.96
chr1	22711139	22924500	213361	213361	0.08	13.07	1.47	1.00	313557.03
chr1	22953343	22968338	14995	14995	0.12	8.76	1.33	0.93	19930.20
chr1	23011134	23018852	7718	7718	0.11	7.90	1.70	1.13	13132.12
chr1	23019743	23086689	66946	66946	0.09	13.07	1.61	1.11	107688.87
chr1	23084323	23180808	96485	96485	0.07	13.93	1.65	1.11	159495.93
chr1	23192195	23220502	28307	28307	0.08	11.34	1.65	1.11	46565.68
chr1	23304071	23347336	43265	43265	0.12	10.48	1.56	1.06	67298.36
chr1	23359748	23372836	13088	13088	0.08	8.76	1.34	1.00	17497.40
chr1	23381209	23427748	46539	46539	0.07	9.62	1.41	0.99	65842.22
chr1	23428863	23487568	58705	58705	0.11	13.07	1.56	1.06	91380.24
chr1	23506738	23534233	27495	27495	0.08	10.48	1.33	0.91	36580.20
chr1	23558226	23562501	4275	4275	0.39	9.62	2.04	1.33	8711.84
chr1	23692042	23699835	7793	7793	0.20	9.62	1.65	1.23	12839.81
chr1	23743455	23765059	21604	21604	0.09	10.48	1.59	1.00	34457.96
chr1	23778718	23791232	12514	12514	0.11	7.03	1.53	1.03	19189.14
chr1	23791445	23798539	7094	7094	0.14	8.76	2.07	1.48	14713.83
chr1	23795899	23803781	7882	7882	0.21	7.90	2.02	1.48	15882.48
chr1	23802185	23841620	39435	39435	0.14	13.93	1.64	1.11	64801.83
chr1	23845377	23871290	25913	25913	0.10	11.34	1.50	1.00	38863.14
chr1	23870815	23916362	45547	45547	0.08	11.34	1.44	0.93	65699.38
chr1	23957139	23966462	9323	9323	0.33	11.34	2.27	1.75	21202.80
chr1	23964647	23983927	19280	19280	0.11	11.34	1.68	1.23	32443.05
chr1	24056335	24115135	58800	58800	0.06	8.76	1.42	1.00	83645.69
chr1	24120071	24146140	26069	26069	0.11	7.90	1.51	1.13	39405.14
chr1	24154468	24190959	36491	36491	0.08	11.34	1.62	1.03	58982.53
chr1	24319657	24367482	47825	47825	0.10	10.48	1.48	1.03	70775.33
chr1	24357299	24419934	62635	62635	0.08	12.21	1.56	1.06	97605.73
chr1	24416102	24475976	59874	59874	0.09	9.62	1.42	0.91	85302.66
chr1	24502651	24544040	41389	41389	0.10	12.21	1.47	1.00	61042.93
chr1	24556387	24612328	55941	55941	0.12	19.10	1.69	1.11	94749.27
chr1	24632016	24676281	44265	44265	0.10	15.65	1.55	1.06	68610.79
chr1	24745682	24847321	101639	101639	0.07	11.34	1.62	1.06	164651.29
chr1	24899811	24968121	68310	68310	0.07	13.07	1.47	0.93	100135.61
chr1	25222576	25235502	12926	12926	0.11	10.48	1.78	1.25	23001.26
chr1	25242549	25341213	98664	98664	0.11	8.76	1.18	1.00	116403.37
chr1	25272693	25333445	60752	60752	0.50	2.72	1.01	1.00	61513.95
chr1	25338617	25365361	26744	26744	0.08	13.07	1.36	1.00	36335.76
chr1	25362549	25433192	70643	70643	0.11	12.21	1.33	1.00	94097.70
chr1	25431158	25503209	72051	72051	0.08	11.34	1.47	0.93	105828.79
chr1	25543906	25571886	27980	27980	0.07	8.76	1.67	1.20	46623.52
chr1	25617091	25789206	172115	172115	0.06	18.24	1.51	1.00	259414.09
chr1	25800493	25821221	20728	20728	0.20	13.93	1.70	1.11	35187.24
chr1	25811770	25826744	14974	14974	0.19	8.76	1.49	1.03	22348.25
chr1	25818940	25835942	17002	17002	0.07	7.90	1.46	1.00	24803.55
chr1	25832213	25862458	30245	30245	0.07	13.07	1.45	0.91	43794.97
chr1	25861784	25878708	16924	16924	0.20	11.34	1.55	1.06	26213.98
chr1	25884481	25909991	25510	25510	0.14	9.62	1.91	1.33	48649.23
chr1	25960067	26001117	41050	41050	0.09	8.76	1.39	1.03	57063.58
chr1	26020184	26039464	19280	19280	0.12	16.52	1.46	0.91	28123.79
chr1	26037552	26049118	11566	11566	0.14	8.76	1.40	1.00	16176.89
chr1	26051601	26071436	19835	19835	0.11	12.21	1.55	1.03	30732.88
chr1	26111465	26128555	17090	17090	0.08	8.76	1.65	1.11	28249.42
chr1	26159379	26166962	7583	7583	0.11	7.03	1.40	1.00	10648.74
chr1	26164401	26171963	7562	7562	0.14	7.03	1.50	1.23	11366.68
chr1	26169816	26174831	5015	5015	0.10	9.62	1.37	0.91	6884.14
chr1	26170208	26173873	3665	3665	0.20	6.17	1.27	0.90	4638.96
chr1	26177784	26192884	15100	15100	0.09	7.90	1.34	0.91	20185.46
chr1	26190861	26205968	15107	15107	0.17	9.62	1.57	1.06	23661.89
chr1	26234500	26281808	47308	47308	0.10	17.38	1.56	1.06	73648.47
chr1	26280386	26284522	4136	4136	0.12	7.03	1.31	1.11	5398.14
chr1	26281628	26321363	39735	39735	0.11	9.62	1.55	1.11	61678.97
chr1	26318258	26323523	5265	5265	0.25	7.90	1.77	1.32	9306.56
chr1	26321998	26363080	41082	41082	0.08	11.34	1.55	1.06	63582.02
chr1	26361934	26377522	15588	15588	0.17	12.21	1.84	0.93	28748.33
chr1	26411117	26432728	21611	21611	0.17	13.93	1.66	1.09	35900.23
chr1	26432582	26474306	41724	41724	0.10	12.21	1.56	1.20	65237.45
chr1	26472740	26479642	6902	6902	0.17	9.62	1.80	1.32	12453.38
