#chrom	start	end	size	num_data	min	max	mean	median	sum
chr1	6244129	6244479	350	350	0.09	0.33	0.18	0.17	63.84
chr1	6247303	6247653	350	350	0.71	1.56	1.05	0.94	366.89
chr1	6264219	6264569	350	350	0.16	1.17	0.46	0.39	161.79
chr1	6412368	6412718	350	350	0.27	1.56	0.93	0.93	324.52
chr1	6424726	6425076	350	350	0.33	3.77	1.33	0.50	465.68
chr1	6460736	6461086	350	350	0.41	4.69	1.33	0.71	463.99
chr1	6467072	6467422	350	350	0.32	3.27	1.72	1.56	603.67
chr1	6521297	6521647	350	350	1.31	6.54	3.28	2.49	1147.91
chr1	6555257	6555607	350	350	0.14	1.56	0.67	0.64	236.23
chr1	6579944	6580294	350	350	0.59	2.18	1.20	0.94	418.37
chr1	6590674	6591024	350	350	0.38	2.85	0.77	0.64	270.99
chr1	6613681	6614031	350	350	0.94	1.20	1.00	1.00	348.48
chr1	6624816	6625166	350	350	0.64	3.72	2.14	2.33	748.35
chr1	6634118	6634468	350	350	0.47	0.95	0.67	0.57	235.39
chr1	6785404	6785754	350	350	0.33	2.85	1.33	1.00	464.90
chr1	7771246	7771596	350	350	1.42	9.31	4.17	3.72	1458.08
chr1	7784241	7784591	350	350	0.14	1.00	0.57	0.50	199.47
chr1	7843033	7843383	350	350	0.71	3.27	1.66	1.42	581.56
chr1	7915821	7916171	350	350	1.00	5.61	3.34	2.81	1170.26
chr1	7954241	7954591	350	350	0.63	1.40	1.05	1.12	366.92
chr1	8004354	8004704	350	350	0.71	2.81	1.61	1.63	565.04
chr1	8318064	8318414	350	350	0.63	4.69	1.94	1.12	677.52
chr1	8352347	8352697	350	350	0.17	3.77	1.12	0.32	393.56
chr1	8860950	8861300	350	350	0.38	1.87	1.02	0.96	358.26
chr1	8945817	8946167	350	350	0.36	2.41	0.83	0.93	290.01
chr1	9002923	9003273	350	350	0.94	6.04	3.80	3.73	1328.84
chr1	9035056	9035406	350	350	0.14	1.40	0.55	0.48	192.77
chr1	9100255	9100605	350	350	1.17	3.73	2.27	1.88	795.22
chr1	9234724	9235074	350	350	0.33	1.88	1.09	1.00	379.94
chr1	9292844	9293194	350	350	0.32	0.64	0.50	0.50	174.09
chr1	9539415	9539765	350	350	1.00	6.54	4.41	3.77	1545.02
chr1	9588861	9589211	350	350	0.96	2.85	1.20	1.00	421.55
chr1	9651681	9652031	350	350	0.33	1.00	0.71	1.00	249.02
chr1	9728876	9729226	350	350	0.42	2.81	1.46	1.24	510.52
chr1	9848226	9848576	350	350	0.17	1.26	0.49	0.32	171.96
chr1	9922063	9922413	350	350	0.27	0.47	0.36	0.38	124.79
chr1	9943378	9943728	350	350	0.85	3.73	1.91	1.62	666.83
chr1	9997156	9997506	350	350	0.47	1.88	1.15	1.26	404.16
chr1	10032782	10033132	350	350	0.27	2.35	0.91	0.63	318.19
chr1	10210520	10210870	350	350	0.25	7.46	2.16	2.81	754.31
chr1	10398542	10398892	350	350	0.54	1.86	0.88	0.70	308.32
chr1	10430052	10430402	350	350	1.12	3.10	2.74	3.10	959.30
chr1	10430383	10430733	350	350	0.27	2.05	0.63	0.41	221.59
chr1	10449981	10450331	350	350	1.17	2.33	1.62	1.63	567.47
chr1	10456472	10456822	350	350	1.12	2.81	1.84	1.87	645.61
chr1	10472238	10472588	350	350	0.82	2.81	1.53	1.31	534.44
chr1	10636554	10636904	350	350	0.48	2.81	1.48	1.56	516.71
chr1	10946421	10946771	350	350	0.57	1.88	1.20	1.40	419.82
chr1	11012294	11012644	350	350	1.14	6.50	3.55	3.25	1242.48
chr1	11026473	11026823	350	350	0.63	2.81	1.30	1.24	454.49
chr1	11054534	11054884	350	350	0.70	4.19	2.26	2.10	790.80
chr1	11066568	11066918	350	350	0.59	2.33	0.98	0.94	342.12
chr1	11106485	11106835	350	350	0.71	3.77	2.16	1.40	757.14
chr1	11189305	11189655	350	350	1.42	9.31	3.21	1.88	1123.69
chr1	11273148	11273498	350	350	1.42	8.38	3.11	1.88	1088.95
chr1	11479105	11479455	350	350	0.54	1.86	1.18	1.16	413.37
chr1	11636968	11637318	350	350	0.96	5.61	1.60	1.00	558.44
chr1	11654325	11654675	350	350	0.25	4.69	1.83	0.94	639.44
chr1	11664150	11664500	350	350	2.85	8.38	5.88	6.54	2057.17
chr1	11674430	11674780	350	350	0.71	1.40	0.94	0.94	329.42
chr1	11691660	11692010	350	350	0.48	2.85	1.81	1.92	633.56
chr1	11736034	11736384	350	350	0.96	2.85	1.94	1.88	680.02
chr1	11761737	11762087	350	350	0.47	3.10	1.33	0.94	464.52
chr1	11785673	11786023	350	350	0.71	4.19	2.34	2.79	818.89
chr1	11806046	11806396	350	350	0.59	1.63	1.12	1.31	391.26
chr1	11845659	11846009	350	350	0.19	0.95	0.59	0.63	206.72
chr1	11857414	11857764	350	350	0.17	1.00	0.35	0.20	123.76
chr1	11919541	11919891	350	350	0.75	1.86	1.28	1.24	448.28
chr1	11934155	11934505	350	350	0.07	1.17	0.41	0.28	142.32
chr1	11980131	11980481	350	350	1.40	11.15	5.26	2.81	1842.31
chr1	12019416	12019766	350	350	0.31	2.49	0.90	0.54	315.53
chr1	12063253	12063603	350	350	0.14	0.94	0.62	0.71	216.61
chr1	12166941	12167291	350	350	0.42	1.00	0.79	1.00	275.85
chr1	12229980	12230330	350	350	0.94	4.19	2.14	2.10	750.56
chr1	12567860	12568210	350	350	0.20	2.85	1.38	0.64	482.02
chr1	12644035	12644385	350	350	0.75	4.19	1.73	1.33	605.32
chr1	12716060	12716410	350	350	1.17	2.81	1.85	1.63	648.88
chr1	12746150	12746500	350	350	0.26	1.92	0.84	0.67	294.33
chr1	12773688	12774038	350	350	0.33	1.56	0.98	0.95	343.06
chr1	12791347	12791697	350	350	0.96	1.92	1.13	1.00	394.09
chr1	12824555	12824905	350	350	1.00	2.85	1.66	1.92	580.70
chr1	12847327	12847677	350	350	0.14	1.00	0.43	0.20	151.81
chr1	12857036	12857386	350	350	0.64	2.85	1.79	1.92	626.83
chr1	12879162	12879512	350	350	1.00	1.00	1.00	1.00	350.00
chr1	12892846	12893196	350	350	1.00	1.00	1.00	1.00	350.00
chr1	12916560	12916910	350	350	1.00	1.00	1.00	1.00	350.00
chr1	12938422	12938772	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13049426	13049776	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13060719	13061069	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13068627	13068977	350	350	1.00	1.92	1.26	1.00	442.28
chr1	13115438	13115788	350	350	0.25	1.00	0.68	1.00	237.83
chr1	13148855	13149205	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13163864	13164214	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13171798	13172148	350	350	0.33	7.46	2.66	2.35	931.12
chr1	13196138	13196488	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13222655	13223005	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13254162	13254512	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13280985	13281335	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13303489	13303839	350	350	1.00	1.00	1.00	1.00	350.00
chr1	13315531	13315881	350	350	0.25	1.00	0.73	1.00	255.92
chr1	13341842	13342192	350	350	0.33	1.00	0.75	1.00	263.67
chr1	13369017	13369367	350	350	0.25	0.96	0.52	0.48	183.15
chr1	13389582	13389932	350	350	0.95	3.77	2.43	2.85	849.06
chr1	13416301	13416651	350	350	0.14	0.33	0.23	0.25	79.54
chr1	13474923	13475273	350	350	0.33	0.95	0.55	0.48	191.05
chr1	13583415	13583765	350	350	0.95	3.77	2.15	1.87	751.69
chr1	13700148	13700498	350	350	1.00	4.69	1.92	1.00	671.29
chr1	13892742	13893092	350	350	1.00	5.61	3.61	3.77	1263.57
chr1	15152482	15152832	350	350	0.41	3.10	1.62	1.40	568.45
chr1	15236471	15236821	350	350	0.17	0.36	0.28	0.32	97.29
chr1	15409838	15410188	350	350	0.48	4.69	1.68	1.26	588.13
chr1	15438392	15438742	350	350	0.27	0.94	0.48	0.38	169.61
chr1	15456678	15457028	350	350	1.42	3.77	2.58	2.35	902.98
chr1	15465859	15466209	350	350	0.38	2.85	1.09	0.94	382.79
chr1	15490782	15491132	350	350	0.28	1.40	0.68	0.67	236.61
chr1	15526763	15527113	350	350	0.93	8.38	2.39	1.59	835.83
chr1	15571649	15571999	350	350	0.20	2.35	0.95	0.57	333.42
chr1	15617408	15617758	350	350	1.31	3.77	2.53	2.49	886.90
chr1	15659819	15660169	350	350	0.25	1.87	1.10	0.95	386.45
chr1	15684270	15684620	350	350	0.54	2.85	1.71	1.00	598.29
chr1	15736208	15736558	350	350	0.25	1.42	0.68	0.64	238.93
chr1	15742449	15742799	350	350	0.47	2.35	1.16	0.94	405.53
chr1	15756557	15756907	350	350	0.63	8.38	2.69	2.18	942.49
chr1	15807119	15807469	350	350	1.87	6.50	3.85	3.41	1346.31
chr1	15836045	15836395	350	350	0.47	1.55	0.89	0.63	310.59
chr1	15941819	15942169	350	350	0.47	2.18	0.94	0.94	327.48
chr1	16004186	16004536	350	350	0.57	2.35	1.15	0.94	401.55
chr1	16013978	16014328	350	350	0.10	0.94	0.34	0.24	117.61
chr1	16018825	16019175	350	350	0.38	0.95	0.69	0.71	242.39
chr1	16040202	16040552	350	350	0.94	5.61	3.46	2.81	1210.57
chr1	16057719	16058069	350	350	0.09	1.40	0.64	0.34	224.05
chr1	16124287	16124637	350	350	0.27	0.78	0.57	0.67	199.45
chr1	16197804	16198154	350	350	3.27	9.31	5.39	4.19	1885.34
chr1	16231642	16231992	350	350	0.71	2.33	1.18	0.80	414.35
chr1	16246790	16247140	350	350	0.71	2.81	1.51	1.26	528.30
chr1	16352525	16352875	350	350	0.59	11.15	2.14	1.33	748.05
chr1	16387067	16387417	350	350	0.50	1.56	0.96	0.96	337.38
chr1	16440671	16441021	350	350	0.41	2.60	1.42	1.62	496.94
chr1	16562269	16562619	350	350	1.00	1.00	1.00	1.00	350.00
chr1	16740223	16740573	350	350	1.00	1.00	1.00	1.00	350.00
chr1	16974452	16974802	350	350	0.33	1.00	0.90	1.00	315.33
chr1	16985908	16986258	350	350	0.17	6.54	3.09	2.18	1080.92
chr1	17005018	17005368	350	350	0.24	0.75	0.38	0.32	133.74
chr1	17018672	17019022	350	350	0.14	1.00	0.61	0.57	214.61
chr1	17066711	17067061	350	350	0.14	3.77	0.95	0.64	333.87
chr1	17205078	17205428	350	350	0.38	1.26	0.60	0.48	210.34
chr1	17249048	17249398	350	350	1.17	6.04	2.94	2.10	1029.64
chr1	17308145	17308495	350	350	0.95	2.85	1.95	1.92	683.96
chr1	17372146	17372496	350	350	0.25	7.46	1.82	0.50	638.00
chr1	17406710	17407060	350	350	0.75	2.18	1.59	1.63	557.06
chr1	17539648	17539998	350	350	1.00	2.85	1.91	1.92	670.13
chr1	17755283	17755633	350	350	0.38	2.85	1.02	0.95	358.38
chr1	18107748	18108098	350	350	0.33	1.92	1.00	1.00	349.93
chr1	18480880	18481230	350	350	0.64	0.96	0.88	0.95	309.56
chr1	18630796	18631146	350	350	0.64	2.35	1.29	1.26	450.50
chr1	18839549	18839899	350	350	0.38	0.82	0.64	0.59	223.87
chr1	18871380	18871730	350	350	0.71	1.88	1.21	1.17	421.76
chr1	18904230	18904580	350	350	0.71	2.35	1.43	1.26	500.21
chr1	19074460	19074810	350	350	0.48	2.81	1.23	0.94	429.60
chr1	19215610	19215960	350	350	1.40	9.31	6.97	8.38	2438.00
chr1	19251755	19252105	350	350	0.41	1.40	0.63	0.42	221.66
chr1	19282523	19282873	350	350	0.12	0.64	0.42	0.47	147.70
chr1	19303915	19304265	350	350	0.64	3.77	1.57	1.26	547.90
chr1	19312276	19312626	350	350	0.94	4.33	2.17	1.86	761.07
chr1	19338725	19339075	350	350	0.64	3.72	2.12	2.03	740.68
chr1	19484353	19484703	350	350	1.42	13.92	9.02	11.15	3156.47
chr1	19596929	19597279	350	350	1.88	11.15	7.39	8.38	2585.64
chr1	19597017	19597367	350	350	0.57	11.15	5.46	6.54	1910.56
chr1	19664825	19665175	350	350	0.50	1.42	0.80	0.50	279.78
chr1	19682190	19682540	350	350	0.95	5.61	2.69	2.35	942.33
chr1	19813979	19814329	350	350	0.32	2.49	1.28	1.40	448.50
chr1	19882345	19882695	350	350	1.17	3.77	1.58	1.40	552.50
chr1	19919959	19920309	350	350	0.75	1.88	1.31	1.26	456.82
chr1	19975381	19975731	350	350	0.38	2.49	1.34	1.40	468.50
chr1	20028129	20028479	350	350	0.17	2.85	1.11	0.78	389.59
chr1	20111889	20112239	350	350	1.40	4.19	2.15	1.87	751.58
chr1	20139273	20139623	350	350	0.17	0.96	0.51	0.33	177.12
chr1	20161203	20161553	350	350	0.14	0.94	0.47	0.36	164.36
chr1	20186046	20186396	350	350	0.64	4.19	3.12	3.27	1090.64
chr1	20290825	20291175	350	350	0.47	1.12	0.74	0.67	260.41
chr1	20482341	20482691	350	350	0.94	6.54	2.75	1.56	962.22
chr1	20499398	20499748	350	350	0.32	0.94	0.59	0.56	207.38
chr1	20552523	20552873	350	350	1.87	10.23	5.46	3.77	1909.89
chr1	20589036	20589386	350	350	0.64	2.81	1.43	1.26	499.40
chr1	20633408	20633758	350	350	0.57	2.81	1.61	1.56	562.20
chr1	20651717	20652067	350	350	0.43	2.81	0.81	0.51	284.11
chr1	20663964	20664314	350	350	2.81	5.61	3.77	3.73	1318.60
chr1	20719681	20720031	350	350	0.16	0.96	0.35	0.25	124.10
chr1	20740216	20740566	350	350	0.94	12.07	4.94	2.49	1728.63
chr1	20806242	20806592	350	350	0.47	5.58	1.41	1.24	492.12
chr1	21217197	21217547	350	350	0.32	0.71	0.46	0.48	161.87
chr1	21440078	21440428	350	350	1.87	4.69	2.95	2.79	1033.09
chr1	21509347	21509697	350	350	0.47	1.00	0.65	0.57	227.95
chr1	21596165	21596515	350	350	0.32	1.42	0.84	0.94	293.21
chr1	21678248	21678598	350	350	0.94	9.31	4.54	3.41	1589.57
chr1	21812215	21812565	350	350	0.67	3.10	1.00	0.78	349.07
chr1	21822194	21822544	350	350	1.56	2.81	2.35	2.35	822.46
chr1	21976972	21977322	350	350	0.51	4.69	1.59	0.94	557.52
chr1	22001607	22001957	350	350	0.96	1.92	1.22	1.00	428.10
chr1	22025461	22025811	350	350	1.46	3.10	1.95	1.86	683.08
chr1	22117263	22117613	350	350	0.14	1.40	0.49	0.47	173.22
chr1	22428788	22429138	350	350	0.94	4.19	1.75	1.17	612.63
chr1	22563439	22563789	350	350	0.33	4.69	1.29	0.33	452.90
chr1	22636578	22636928	350	350	0.94	8.38	3.49	2.35	1222.12
chr1	22643583	22643933	350	350	0.70	3.10	1.61	1.70	563.02
chr1	22652712	22653062	350	350	1.42	2.85	2.25	2.35	788.29
chr1	22710789	22711139	350	350	1.00	1.00	1.00	1.00	350.00
chr1	22952993	22953343	350	350	0.20	0.50	0.27	0.25	92.93
chr1	23010784	23011134	350	350	0.27	0.64	0.43	0.47	150.05
chr1	23019393	23019743	350	350	0.82	2.56	2.01	2.33	702.86
chr1	23083973	23084323	350	350	2.85	7.46	5.41	5.61	1893.83
chr1	23191845	23192195	350	350	1.49	2.81	2.11	2.18	738.03
chr1	23303721	23304071	350	350	0.27	2.81	0.99	0.47	344.95
chr1	23359398	23359748	350	350	0.71	9.31	5.28	6.54	1846.88
chr1	23380859	23381209	350	350	0.25	1.46	0.90	0.94	313.29
chr1	23428513	23428863	350	350	0.11	4.69	0.90	0.20	316.52
chr1	23506388	23506738	350	350	0.33	2.81	1.16	1.26	404.71
chr1	23557876	23558226	350	350	0.47	1.17	0.70	0.59	243.29
chr1	23691692	23692042	350	350	1.07	1.56	1.28	1.27	447.89
chr1	23743105	23743455	350	350	0.67	1.86	1.15	0.93	401.31
chr1	23778368	23778718	350	350	0.27	6.54	2.51	2.49	876.95
chr1	23791095	23791445	350	350	0.47	5.61	1.51	1.40	526.85
chr1	23795549	23795899	350	350	0.47	1.12	0.81	0.80	283.43
chr1	23801835	23802185	350	350	0.25	1.42	0.75	0.64	261.21
chr1	23845027	23845377	350	350	0.25	5.61	2.59	2.05	907.26
chr1	23870465	23870815	350	350	0.27	1.17	0.73	0.67	255.84
chr1	23956789	23957139	350	350	0.14	2.85	1.10	0.25	386.61
chr1	23964297	23964647	350	350	0.33	3.77	1.54	0.95	538.74
chr1	24055985	24056335	350	350	0.25	1.31	0.65	0.48	228.87
chr1	24119721	24120071	350	350	0.20	0.54	0.34	0.32	118.35
chr1	24154118	24154468	350	350	0.75	3.73	1.78	1.56	623.55
chr1	24319307	24319657	350	350	0.67	7.46	2.83	2.18	990.79
chr1	24356949	24357299	350	350	1.56	2.33	1.86	1.86	649.80
chr1	24415752	24416102	350	350	0.71	3.73	2.01	1.63	704.95
chr1	24502301	24502651	350	350	0.38	1.63	0.88	0.94	307.82
chr1	24556037	24556387	350	350	0.64	1.92	1.44	1.42	505.70
chr1	24631666	24632016	350	350	0.95	5.61	2.29	1.87	801.49
chr1	24745332	24745682	350	350	0.47	3.25	1.75	1.39	611.16
chr1	24899461	24899811	350	350	0.62	3.77	1.37	0.75	479.47
chr1	25222226	25222576	350	350	3.77	8.38	6.47	6.54	2265.72
chr1	25242199	25242549	350	350	1.00	4.69	2.66	2.85	931.72
chr1	25272343	25272693	350	350	1.00	1.00	1.00	1.00	350.00
chr1	25338267	25338617	350	350	0.50	3.27	1.36	1.07	475.57
chr1	25362199	25362549	350	350	0.47	1.86	1.12	0.94	391.52
chr1	25430808	25431158	350	350	0.50	1.88	1.25	1.26	438.53
chr1	25543556	25543906	350	350	0.94	3.77	2.44	2.81	853.11
chr1	25616741	25617091	350	350	0.33	1.00	0.79	0.95	275.81
chr1	25800143	25800493	350	350	0.33	2.85	1.09	1.00	381.43
chr1	25811420	25811770	350	350	1.26	11.15	6.51	4.69	2277.09
chr1	25818590	25818940	350	350	0.34	6.54	2.89	3.27	1012.12
chr1	25831863	25832213	350	350	1.39	2.33	1.73	1.56	603.92
chr1	25861434	25861784	350	350	0.41	2.35	1.11	0.95	389.16
chr1	25884131	25884481	350	350	0.63	5.61	2.10	1.40	734.72
chr1	25959717	25960067	350	350	0.57	7.46	3.09	1.87	1082.54
chr1	26019834	26020184	350	350	0.17	0.67	0.35	0.32	121.15
chr1	26037202	26037552	350	350	0.71	4.69	2.07	1.40	723.15
chr1	26051251	26051601	350	350	0.68	1.33	1.07	1.07	373.26
chr1	26111115	26111465	350	350	0.48	1.88	1.28	1.28	447.34
chr1	26159029	26159379	350	350	0.75	3.27	1.94	1.87	680.66
chr1	26164051	26164401	350	350	0.94	1.92	1.14	1.00	398.86
chr1	26169466	26169816	350	350	0.62	3.73	1.26	1.09	441.03
chr1	26169858	26170208	350	350	0.86	1.97	1.41	1.24	492.98
chr1	26177434	26177784	350	350	0.51	3.77	1.40	0.96	489.08
chr1	26190511	26190861	350	350	0.25	2.10	1.01	0.71	353.57
chr1	26234150	26234500	350	350	0.94	1.87	1.28	1.26	449.38
chr1	26280036	26280386	350	350	0.75	2.49	1.39	1.31	485.35
chr1	26281278	26281628	350	350	0.94	2.49	1.73	1.56	606.04
chr1	26317908	26318258	350	350	0.64	7.46	2.30	1.49	804.16
chr1	26321648	26321998	350	350	0.48	3.77	1.26	0.94	439.79
chr1	26361584	26361934	350	350	0.33	5.61	2.67	1.92	933.27
chr1	26410767	26411117	350	350	0.57	1.88	1.00	0.95	350.69
chr1	26432232	26432582	350	350	0.96	6.54	3.23	3.27	1130.18
chr1	26472390	26472740	350	350	0.56	2.56	1.43	1.07	499.66
chr1	26529711	26530061	350	350	0.20	2.35	1.21	1.42	422.39
chr1	26693186	26693536	350	350	0.31	1.70	0.66	0.56	232.11
chr1	26787004	26787354	350	350	1.09	4.65	2.19	1.86	767.19
chr1	26826638	26826988	350	350	0.25	1.00	0.80	1.00	279.17
chr1	26863099	26863449	350	350	0.33	6.54	3.26	1.88	1140.94
chr1	26876082	26876432	350	350	0.33	2.35	1.57	1.42	548.93
chr1	26890438	26890788	350	350	0.83	3.10	1.98	2.05	693.46
chr1	26900188	26900538	350	350	1.51	4.64	2.74	2.41	957.33
chr1	26911439	26911789	350	350	0.57	2.85	2.02	2.85	706.31
chr1	26949512	26949862	350	350	0.19	0.95	0.60	0.67	211.14
chr1	26993642	26993992	350	350	1.46	4.02	2.40	2.18	839.47
chr1	27004970	27005320	350	350	0.42	1.92	0.93	0.75	325.37
chr1	27098759	27099109	350	350	0.67	1.63	1.12	0.94	390.97
chr1	27234582	27234932	350	350	0.75	12.07	2.58	1.12	903.06
chr1	27322095	27322445	350	350	0.57	3.10	0.97	0.94	338.29
chr1	27341970	27342320	350	350	1.26	5.11	2.99	2.56	1047.66
chr1	27354017	27354367	350	350	0.80	3.73	2.06	1.40	719.88
chr1	27369060	27369410	350	350	0.48	2.35	0.91	0.93	318.60
chr1	27379126	27379476	350	350	0.42	1.12	0.73	0.67	254.57
chr1	27392572	27392922	350	350	0.11	0.94	0.55	0.57	193.50
chr1	27404180	27404530	350	350	0.71	2.81	1.61	1.31	563.71
chr1	27533985	27534335	350	350	0.33	1.24	0.79	0.63	274.88
chr1	27612014	27612364	350	350	0.94	3.10	1.68	1.68	586.63
chr1	27666014	27666364	350	350	0.95	5.61	3.18	2.85	1113.57
chr1	27725911	27726261	350	350	0.27	0.62	0.39	0.32	137.68
chr1	27773169	27773519	350	350	0.67	1.40	0.97	0.83	339.26
chr1	27830732	27831082	350	350	1.24	2.79	2.00	1.86	698.44
chr1	27872493	27872843	350	350	0.42	2.35	1.16	0.80	406.97
chr1	27891474	27891824	350	350	0.94	2.18	1.44	1.56	502.47
